Champ,Damage_done,Damage_taken,Gold_earned,Match_length,Minions_slain,Monsters_killed,Deaths,Win,Lane,Opp_champ,Damage share,gold_me,xp_me,gold_opp,xp_opp,objs_me,objs_opp,my_team_id,obj_timeline
Sylas,26003,31579,9786,26.233333333333334,180,0,6,False,MIDDLE,Orianna,0.2815884085593,"[500, 500, 590, 907, 1211, 1418, 1715, 2035, 2283, 2840, 3542, 4139, 4486, 4770, 5145, 5513, 5877, 6284, 6685, 7330, 7631, 8018, 8765, 9118, 9456, 9579, 9756, 9786]","[0, 0, 246, 829, 1353, 1630, 2183, 2728, 3221, 3823, 4594, 5088, 5547, 6022, 6608, 7351, 7762, 8271, 8965, 9664, 10082, 10482, 10713, 11479, 11912, 11912, 12016, 12016]","[500, 500, 590, 916, 1241, 1640, 1972, 2352, 2659, 2991, 3170, 3573, 3758, 4422, 4796, 5210, 6031, 6453, 6848, 7445, 7673, 7975, 8711, 9058, 9614, 10211, 10815, 10870]","[0, 0, 246, 829, 1372, 2051, 2604, 3190, 3675, 4251, 4577, 5169, 5445, 6093, 6741, 7461, 8401, 9258, 9845, 10948, 11224, 11667, 12595, 13638, 14599, 15105, 15575, 15575]","{'HORDE': 6, 'RIFTHERALD': 1}","{'DRAGON': 4, 'ATAKHAN': 1}",100.0,"{100: [{'type': 'HORDE', 'sub_type': '', 'time': 6.39}, {'type': 'HORDE', 'sub_type': '', 'time': 7.06}, {'type': 'HORDE', 'sub_type': '', 'time': 7.21}, {'type': 'HORDE', 'sub_type': '', 'time': 11.42}, {'type': 'HORDE', 'sub_type': '', 'time': 11.59}, {'type': 'HORDE', 'sub_type': '', 'time': 11.72}, {'type': 'RIFTHERALD', 'sub_type': '', 'time': 17.72}], 200: [{'type': 'DRAGON', 'sub_type': 'WATER_DRAGON', 'time': 8.92}, {'type': 'DRAGON', 'sub_type': 'AIR_DRAGON', 'time': 14.42}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 19.84}, {'type': 'ATAKHAN', 'sub_type': '', 'time': 22.08}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 25.78}]}"
Ryze,41146,44136,22278,41.483333333333334,380,23,6,False,MIDDLE,Viktor,0.2978184397573792,"[500, 500, 651, 984, 1379, 1778, 2439, 2690, 3095, 3552, 3975, 4448, 4618, 5046, 5722, 6719, 7188, 7681, 8543, 8700, 9269, 9981, 10371, 10885, 11249, 11373, 12184, 13855, 14152, 15203, 15828, 16514, 16963, 17260, 17591, 17987, 18328, 19795, 20263, 20449, 21078, 21554, 22278]","[0, 0, 276, 829, 1477, 2125, 2728, 3213, 3830, 4383, 5030, 5864, 6022, 6742, 7414, 8014, 8685, 9605, 10665, 10849, 11730, 13696, 14320, 14938, 15064, 15077, 15364, 16765, 17319, 18504, 19223, 20334, 20792, 21164, 21474, 21956, 22160, 23139, 23716, 23901, 24900, 25373, 26289]","[500, 500, 632, 944, 1276, 1598, 1895, 2226, 2589, 2905, 3292, 3681, 4038, 4329, 4829, 5056, 5530, 6042, 6780, 7646, 7992, 8570, 8938, 9453, 10271, 11001, 11423, 11921, 12217, 12517, 12724, 13041, 13356, 13696, 14161, 14346, 14879, 15327, 15653, 16131, 16553, 16857, 17284]","[0, 0, 246, 829, 1477, 2001, 2554, 3202, 3850, 4364, 4950, 5598, 6194, 6539, 7486, 7762, 8565, 9090, 10498, 11441, 12106, 13069, 13632, 14139, 15321, 15776, 16719, 17120, 17322, 17539, 17856, 18430, 18871, 19376, 19965, 20173, 20854, 21077, 21386, 22108, 22868, 23395, 24060]","{'HORDE': 3, 'DRAGON': 4}","{'HORDE': 3, 'DRAGON': 2, 'RIFTHERALD': 1, 'ATAKHAN': 1, 'BARON_NASHOR': 2}",200.0,"{100: [{'type': 'HORDE', 'sub_type': '', 'time': 6.13}, {'type': 'HORDE', 'sub_type': '', 'time': 6.32}, {'type': 'DRAGON', 'sub_type': 'FIRE_DRAGON', 'time': 7.27}, {'type': 'HORDE', 'sub_type': '', 'time': 11.09}, {'type': 'RIFTHERALD', 'sub_type': '', 'time': 17.92}, {'type': 'ATAKHAN', 'sub_type': '', 'time': 21.34}, {'type': 'BARON_NASHOR', 'sub_type': '', 'time': 25.75}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 31.75}, {'type': 'BARON_NASHOR', 'sub_type': '', 'time': 39.59}], 200: [{'type': 'HORDE', 'sub_type': '', 'time': 6.8}, {'type': 'HORDE', 'sub_type': '', 'time': 12.5}, {'type': 'HORDE', 'sub_type': '', 'time': 12.66}, {'type': 'DRAGON', 'sub_type': 'WATER_DRAGON', 'time': 14.49}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 21.15}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 26.48}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 37.13}]}"
Swain,20317,21700,11069,20.866666666666667,169,4,1,True,MIDDLE,Yasuo,0.2850748572310542,"[500, 800, 945, 1249, 1900, 2186, 2668, 3176, 3584, 3854, 4322, 4785, 5126, 5789, 6532, 6890, 8308, 8976, 9487, 10500, 10741, 11069]","[0, 5, 230, 783, 1518, 2073, 2799, 3381, 3885, 4338, 5039, 5815, 6367, 7038, 7595, 8171, 9369, 9667, 10741, 11471, 12115, 12828]","[500, 500, 604, 951, 1227, 1584, 1769, 2079, 2896, 3165, 3559, 3955, 4530, 4781, 4966, 5345, 5555, 5974, 6406, 6748, 7128, 7422]","[0, 0, 215, 829, 1170, 1818, 2188, 2805, 3405, 3773, 4474, 5130, 6068, 6497, 6650, 7352, 7491, 8361, 9090, 9620, 10230, 10424]","{'HORDE': 6, 'RIFTHERALD': 1, 'DRAGON': 1}",{'DRAGON': 2},100.0,"{100: [{'type': 'HORDE', 'sub_type': '', 'time': 6.68}, {'type': 'HORDE', 'sub_type': '', 'time': 6.87}, {'type': 'HORDE', 'sub_type': '', 'time': 7.01}, {'type': 'HORDE', 'sub_type': '', 'time': 11.27}, {'type': 'HORDE', 'sub_type': '', 'time': 11.39}, {'type': 'HORDE', 'sub_type': '', 'time': 11.53}, {'type': 'RIFTHERALD', 'sub_type': '', 'time': 16.72}, {'type': 'DRAGON', 'sub_type': 'CHEMTECH_DRAGON', 'time': 19.39}], 200: [{'type': 'DRAGON', 'sub_type': 'FIRE_DRAGON', 'time': 6.72}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 13.4}]}"
Sylas,21234,26161,13033,27.983333333333334,247,0,3,True,MIDDLE,Quinn,0.2756946247727863,"[500, 500, 623, 858, 1232, 1575, 1865, 2261, 2589, 2921, 3308, 3648, 3990, 4403, 4819, 5772, 6454, 7072, 7417, 8228, 8553, 8810, 9169, 9424, 9861, 10088, 10628, 11078, 13033]","[0, 0, 215, 738, 1477, 2063, 2616, 3264, 3775, 4253, 4901, 5435, 5990, 6532, 7180, 7652, 8428, 8767, 9321, 9649, 10171, 10311, 10955, 11440, 12118, 12552, 13385, 13774, 14932]","[500, 500, 632, 944, 1576, 1940, 2209, 2589, 2896, 3186, 3552, 3758, 4018, 4295, 4550, 5095, 5386, 6063, 6486, 6947, 7420, 8035, 8994, 9434, 9861, 10601, 11635, 12211, 12331]","[0, 0, 338, 891, 1424, 2072, 2448, 3119, 3579, 3996, 4643, 5129, 5643, 6215, 6740, 6884, 7723, 8557, 9228, 10090, 10830, 11597, 12540, 13290, 13728, 14189, 15386, 16637, 16637]","{'HORDE': 6, 'DRAGON': 2}","{'RIFTHERALD': 1, 'DRAGON': 2, 'ATAKHAN': 1, 'BARON_NASHOR': 1}",100.0,"{100: [{'type': 'HORDE', 'sub_type': '', 'time': 6.18}, {'type': 'HORDE', 'sub_type': '', 'time': 6.4}, {'type': 'HORDE', 'sub_type': '', 'time': 6.57}, {'type': 'DRAGON', 'sub_type': 'EARTH_DRAGON', 'time': 8.59}, {'type': 'HORDE', 'sub_type': '', 'time': 11.86}, {'type': 'HORDE', 'sub_type': '', 'time': 12.01}, {'type': 'HORDE', 'sub_type': '', 'time': 12.26}, {'type': 'DRAGON', 'sub_type': 'WATER_DRAGON', 'time': 14.55}], 200: [{'type': 'RIFTHERALD', 'sub_type': '', 'time': 16.62}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 19.92}, {'type': 'ATAKHAN', 'sub_type': '', 'time': 20.46}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 25.57}, {'type': 'BARON_NASHOR', 'sub_type': '', 'time': 26.91}]}"
Kayle,31154,31445,14709,36.0,308,20,8,False,TOP,KSante,0.21198388721047332,"[500, 500, 541, 839, 1122, 1301, 1549, 1915, 2143, 2279, 2638, 2994, 3319, 3565, 4099, 4327, 4782, 5215, 5797, 6114, 6286, 6594, 6960, 7415, 7713, 7835, 8362, 8875, 9482, 9909, 10464, 11750, 12067, 12506, 13122, 14107, 14709]","[0, 0, 0, 491, 1139, 1510, 1971, 2619, 3205, 3297, 4007, 4667, 5098, 5375, 6072, 6305, 6962, 7669, 8499, 8899, 9040, 9525, 10284, 10932, 11357, 11357, 12130, 12873, 13487, 14175, 14903, 15964, 16336, 17016, 17742, 19271, 19654]","[500, 500, 541, 860, 1389, 1725, 2078, 2495, 3001, 3554, 3892, 4219, 4342, 4708, 4921, 5268, 5929, 6356, 6994, 7229, 8691, 8995, 9319, 9652, 10043, 11035, 11505, 12111, 12586, 13022, 13686, 14962, 15084, 15302, 15643, 16454, 17270]","[0, 0, 185, 852, 1548, 2104, 2772, 3419, 3934, 4977, 5625, 6296, 6296, 6997, 7489, 8014, 8550, 9328, 10386, 10654, 11061, 11509, 12164, 13453, 14101, 14759, 15441, 16487, 17197, 18397, 19234, 20011, 20011, 20286, 20691, 22067, 22896]",{'DRAGON': 2},"{'HORDE': 6, 'DRAGON': 3, 'RIFTHERALD': 1, 'ATAKHAN': 1, 'BARON_NASHOR': 2}",200.0,"{200: [{'type': 'DRAGON', 'sub_type': 'FIRE_DRAGON', 'time': 6.11}, {'type': 'DRAGON', 'sub_type': 'WATER_DRAGON', 'time': 19.05}], 100: [{'type': 'HORDE', 'sub_type': '', 'time': 6.2}, {'type': 'HORDE', 'sub_type': '', 'time': 6.33}, {'type': 'HORDE', 'sub_type': '', 'time': 6.41}, {'type': 'HORDE', 'sub_type': '', 'time': 10.61}, {'type': 'HORDE', 'sub_type': '', 'time': 10.69}, {'type': 'HORDE', 'sub_type': '', 'time': 10.74}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 11.72}, {'type': 'RIFTHERALD', 'sub_type': '', 'time': 18.87}, {'type': 'ATAKHAN', 'sub_type': '', 'time': 22.15}, {'type': 'DRAGON', 'sub_type': 'WATER_DRAGON', 'time': 25.09}, {'type': 'BARON_NASHOR', 'sub_type': '', 'time': 28.46}, {'type': 'DRAGON', 'sub_type': 'WATER_DRAGON', 'time': 31.99}, {'type': 'BARON_NASHOR', 'sub_type': '', 'time': 34.82}]}"
Ezreal,48511,28448,18798,33.95,274,12,5,True,BOTTOM,Corki,0.3176279553981235,"[500, 500, 541, 1467, 1806, 2125, 2404, 3023, 3483, 3989, 4376, 4623, 5650, 5871, 6759, 7008, 7521, 7894, 8218, 8534, 8936, 9574, 9961, 10430, 11232, 11616, 12065, 12621, 14119, 14559, 15383, 16099, 16511, 17057, 18798]","[0, 0, 40, 518, 1105, 1658, 1921, 2650, 3060, 3759, 4477, 4732, 5957, 6160, 6909, 7177, 7907, 8361, 8741, 9230, 9937, 10899, 11357, 11713, 11872, 12486, 13027, 14318, 15092, 15767, 16712, 17392, 17870, 18615, 20109]","[500, 500, 555, 804, 1080, 1378, 2062, 2205, 2714, 2899, 3265, 3528, 4611, 4922, 5193, 5602, 5832, 6309, 6699, 7235, 7400, 7816, 8252, 8710, 9504, 9754, 10197, 10659, 10803, 11437, 11859, 12151, 12734, 12906, 13111]","[0, 0, 60, 484, 946, 1592, 1960, 2147, 2557, 2833, 3292, 3601, 4605, 5181, 5430, 6128, 6531, 7296, 7950, 8745, 8868, 9439, 10060, 10721, 11220, 11478, 12097, 13491, 13800, 14672, 15216, 15725, 16634, 16789, 17039]","{'HORDE': 6, 'DRAGON': 2, 'BARON_NASHOR': 1}","{'DRAGON': 2, 'RIFTHERALD': 1, 'ATAKHAN': 1}",100.0,"{100: [{'type': 'HORDE', 'sub_type': '', 'time': 6.42}, {'type': 'HORDE', 'sub_type': '', 'time': 6.56}, {'type': 'HORDE', 'sub_type': '', 'time': 6.62}, {'type': 'HORDE', 'sub_type': '', 'time': 10.88}, {'type': 'HORDE', 'sub_type': '', 'time': 10.98}, {'type': 'HORDE', 'sub_type': '', 'time': 11.11}, {'type': 'DRAGON', 'sub_type': 'AIR_DRAGON', 'time': 18.34}, {'type': 'BARON_NASHOR', 'sub_type': '', 'time': 26.94}, {'type': 'DRAGON', 'sub_type': 'FIRE_DRAGON', 'time': 30.01}], 200: [{'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 12.59}, {'type': 'RIFTHERALD', 'sub_type': '', 'time': 17.29}, {'type': 'DRAGON', 'sub_type': 'FIRE_DRAGON', 'time': 24.53}, {'type': 'ATAKHAN', 'sub_type': '', 'time': 26.1}]}"
Poppy,9910,13330,5580,15.65,117,0,3,False,MIDDLE,Yasuo,0.28782202085330083,"[500, 500, 562, 867, 1234, 1542, 1888, 2222, 2840, 3225, 3590, 3731, 4493, 4664, 5102, 5329, 5580]","[0, 0, 185, 798, 1446, 2053, 2646, 3263, 3815, 4481, 5005, 5066, 6172, 6450, 7344, 7647, 8049]","[500, 500, 632, 965, 1339, 1668, 1972, 2212, 2533, 3243, 3449, 4057, 4229, 5198, 5524, 5884, 6289]","[0, 0, 276, 829, 1477, 2125, 2617, 2984, 3510, 4127, 4472, 5228, 5397, 6286, 6780, 7276, 7924]","{'HORDE': 1, 'DRAGON': 1}",{'HORDE': 5},200.0,"{200: [{'type': 'HORDE', 'sub_type': '', 'time': 6.15}, {'type': 'DRAGON', 'sub_type': 'AIR_DRAGON', 'time': 13.75}], 100: [{'type': 'HORDE', 'sub_type': '', 'time': 6.43}, {'type': 'HORDE', 'sub_type': '', 'time': 6.51}, {'type': 'HORDE', 'sub_type': '', 'time': 12.49}, {'type': 'HORDE', 'sub_type': '', 'time': 12.69}, {'type': 'HORDE', 'sub_type': '', 'time': 12.81}]}"
Tristana,32001,23601,13894,33.71666666666667,238,25,4,True,BOTTOM,Yasuo,0.2825595563953591,"[500, 500, 604, 888, 1283, 1476, 1787, 2327, 2585, 3153, 3456, 3721, 4294, 4652, 5058, 5391, 5584, 5978, 6761, 6925, 7470, 7690, 8095, 8217, 8448, 9378, 9592, 9914, 10378, 10725, 10883, 11643, 12020, 12970, 13894]","[0, 0, 120, 521, 964, 1207, 1568, 2024, 2366, 2868, 3270, 3701, 4440, 4922, 5475, 5904, 5984, 6604, 7520, 7697, 8098, 8543, 8828, 8851, 9001, 9773, 9959, 10283, 11050, 11241, 11367, 12599, 13258, 14501, 14856]","[500, 500, 618, 937, 1297, 1682, 1853, 2005, 2424, 2658, 2968, 3371, 3644, 3995, 4341, 4632, 4981, 5108, 5616, 5975, 6258, 6597, 7264, 7833, 8238, 8360, 8498, 9810, 10178, 10381, 10782, 11229, 11372, 11551, 11638]","[0, 0, 140, 521, 964, 1386, 1556, 1587, 2283, 2524, 2903, 3668, 4262, 4787, 5234, 5715, 6420, 6558, 7206, 7669, 8002, 8206, 9097, 9372, 10219, 10585, 10585, 11889, 12188, 12368, 12958, 13325, 13466, 13580, 13580]","{'HORDE': 2, 'RIFTHERALD': 1, 'DRAGON': 2}","{'HORDE': 4, 'DRAGON': 2, 'ATAKHAN': 1, 'BARON_NASHOR': 1}",100.0,"{200: [{'type': 'HORDE', 'sub_type': '', 'time': 6.18}, {'type': 'HORDE', 'sub_type': '', 'time': 6.33}, {'type': 'HORDE', 'sub_type': '', 'time': 6.45}, {'type': 'HORDE', 'sub_type': '', 'time': 11.39}, {'type': 'DRAGON', 'sub_type': 'WATER_DRAGON', 'time': 13.09}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 20.01}, {'type': 'ATAKHAN', 'sub_type': '', 'time': 26.11}, {'type': 'BARON_NASHOR', 'sub_type': '', 'time': 26.62}], 100: [{'type': 'HORDE', 'sub_type': '', 'time': 10.69}, {'type': 'HORDE', 'sub_type': '', 'time': 11.11}, {'type': 'RIFTHERALD', 'sub_type': '', 'time': 18.11}, {'type': 'DRAGON', 'sub_type': 'AIR_DRAGON', 'time': 26.35}, {'type': 'DRAGON', 'sub_type': 'AIR_DRAGON', 'time': 31.45}]}"
Xerath,28766,15726,12326,28.566666666666666,225,6,4,True,MIDDLE,Viktor,0.275404499760651,"[500, 500, 618, 874, 1241, 1619, 1937, 2317, 2692, 2849, 3575, 3990, 4339, 4827, 5076, 5472, 6362, 6718, 7191, 7394, 7712, 7889, 8354, 8672, 9203, 9634, 10404, 10669, 11392, 12326]","[0, 0, 215, 768, 1477, 2125, 2678, 3325, 3844, 4059, 4715, 5267, 5734, 6202, 6322, 6898, 8214, 8667, 8811, 9147, 9703, 9761, 10683, 10990, 11680, 12328, 12952, 13145, 13696, 14229]","[500, 500, 632, 923, 1283, 1612, 1964, 2312, 2681, 3593, 3897, 4244, 4556, 4900, 5308, 5640, 6009, 6324, 6593, 7098, 7499, 7849, 8579, 8758, 9189, 9685, 10420, 10637, 11027, 11100]","[0, 0, 276, 829, 1477, 2017, 2420, 2945, 3616, 4213, 4829, 5385, 5999, 6522, 7200, 7776, 8052, 8446, 8876, 9995, 10650, 11125, 11831, 12292, 12878, 13574, 13789, 13884, 14427, 14427]","{'DRAGON': 4, 'HORDE': 3, 'ATAKHAN': 1}","{'HORDE': 3, 'RIFTHERALD': 1}",200.0,"{100: [{'type': 'HORDE', 'sub_type': '', 'time': 6.56}, {'type': 'HORDE', 'sub_type': '', 'time': 6.7}, {'type': 'HORDE', 'sub_type': '', 'time': 6.83}, {'type': 'RIFTHERALD', 'sub_type': '', 'time': 20.27}], 200: [{'type': 'DRAGON', 'sub_type': 'FIRE_DRAGON', 'time': 7.33}, {'type': 'HORDE', 'sub_type': '', 'time': 11.34}, {'type': 'HORDE', 'sub_type': '', 'time': 11.51}, {'type': 'HORDE', 'sub_type': '', 'time': 11.7}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 14.14}, {'type': 'DRAGON', 'sub_type': 'EARTH_DRAGON', 'time': 20.15}, {'type': 'ATAKHAN', 'sub_type': '', 'time': 21.38}, {'type': 'DRAGON', 'sub_type': 'EARTH_DRAGON', 'time': 26.43}]}"
Azir,13891,18847,14201,29.9,304,14,2,True,MIDDLE,Mel,0.1667146731955546,"[500, 500, 646, 979, 1346, 1745, 2179, 2664, 3069, 3401, 3920, 4147, 4507, 5001, 5381, 5658, 6077, 6483, 6885, 7457, 7778, 8233, 8594, 9044, 9199, 10013, 10463, 10938, 11274, 12681, 14201]","[0, 0, 276, 829, 1455, 2103, 2556, 3181, 3829, 4382, 5030, 5475, 6087, 6919, 7406, 7982, 8677, 9241, 9860, 10760, 11212, 11880, 12281, 12969, 13021, 13693, 14312, 14835, 15144, 16445, 18156]","[500, 500, 646, 979, 1332, 1717, 1972, 2696, 3531, 3864, 4215, 4545, 4836, 5257, 5688, 6041, 6547, 6754, 7170, 7834, 8257, 8966, 9375, 9755, 10240, 10377, 10805, 11060, 11417, 11646, 11769]","[0, 0, 276, 829, 1477, 2094, 2585, 3102, 3812, 4333, 5004, 5478, 6031, 6702, 7350, 8049, 8906, 9140, 9752, 10446, 11377, 12696, 13362, 13801, 13943, 13943, 14439, 14648, 15268, 15616, 15727]","{'DRAGON': 3, 'HORDE': 3}","{'HORDE': 3, 'DRAGON': 2, 'RIFTHERALD': 1, 'ATAKHAN': 1}",200.0,"{200: [{'type': 'DRAGON', 'sub_type': 'WATER_DRAGON', 'time': 6.11}, {'type': 'HORDE', 'sub_type': '', 'time': 11.74}, {'type': 'HORDE', 'sub_type': '', 'time': 11.89}, {'type': 'HORDE', 'sub_type': '', 'time': 12.01}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 18.14}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 23.84}], 100: [{'type': 'HORDE', 'sub_type': '', 'time': 6.54}, {'type': 'HORDE', 'sub_type': '', 'time': 6.78}, {'type': 'HORDE', 'sub_type': '', 'time': 6.86}, {'type': 'DRAGON', 'sub_type': 'EARTH_DRAGON', 'time': 12.66}, {'type': 'RIFTHERALD', 'sub_type': '', 'time': 17.54}, {'type': 'ATAKHAN', 'sub_type': '', 'time': 20.54}, {'type': 'DRAGON', 'sub_type': 'HEXTECH_DRAGON', 'time': 29.27}]}"
